id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
26807,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Arrow Men Grey Striped Trousers
21810,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Hood Traveller Brown Wallet
57890,Women,Personal Care,Skin Care,Eye Cream,Green,Spring,2017.0,,Biotique Bio Seaweed Revitalizing Anti-Fatigue Eye Gel
26209,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Perry Ellis Women Reserve Perfume
31844,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Titan Women Grey Dial Watch
28969,Women,Apparel,Apparel Set,Kurta Sets,Red,Summer,2012.0,Ethnic,Biba Women Red Embroidered Churidar Kurta with Dupatta
50873,Women,Apparel,Saree,Sarees,Maroon,Summer,2012.0,Ethnic,Prafful Maroon & Black Sari
39215,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black One Pocket Tank Top
14931,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Check Navy Blue Shorts
25478,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Lunarfly +3 Black Sports Shoes
36853,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Spykar Men Everybody White Shirt
57864,Women,Personal Care,Skin Care,Sunscreen,Peach,Spring,2017.0,Casual,Biotique Bio Sandalwood Face & Body Sunscreen Lotion
5768,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women Dark Blue Jeggning
28703,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,W Women Printed Pink Kurta
55159,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Lakme True Wear Classics Deep Blush Maroon Nail Polish 403
32299,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch
32404,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Arrow Woman Black Trousers
56141,Women,Personal Care,Makeup,Eyeshadow,Copper,Spring,2017.0,Casual,Colorbar Copper Crush Eye Shadow 002
40024,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt
15014,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets
17743,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Puma Men Bolt Fass Blue Sports Shoe
16691,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Fila Men Blanc Red Sweater
43493,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,French Connection Men Green T-shirt
32252,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Ethnic,Fabindia Women Red Skirts
12467,Men,Accessories,Ties,Ties,Brown,Fall,2011.0,Formal,Reid & Taylor Men Stripes Brown Ties
30737,Men,Apparel,Topwear,Waistcoat,Red,Summer,2012.0,Ethnic,Fabindia Men Red Silk Sleeveless Waistcoat
53057,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
15484,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Casual,Puma Women TP  Black Capris
54888,Women,Accessories,Jewellery,Necklace and Chains,Cream,Fall,2012.0,Casual,Ivory Tag Women Circular Meddle Multicoloured Necklace
46327,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Grey Realflex Breeze Sports Shoes
7000,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's White With Green Grey Stripes T-shirt
43655,Women,Apparel,Dress,Jumpsuit,Multi,Summer,2012.0,Casual,ONLY Women Multi Coloured Short Jumpsuit
11672,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Lee Men Check Yellow Shirts
24595,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Grey Printed T-shirt
57067,Women,Apparel,Topwear,Jackets,Green,Summer,2012.0,Casual,Elle Women Green Retro Jacket
20909,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Casual Bronze Heels
20135,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Women Classic Blue Check Shirt
41330,Women,Apparel,Topwear,Dupatta,Magenta,Fall,2012.0,Ethnic,Aurelia Women Magenta Dupatta
20307,Women,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Jealous 21 Women Solid White Sweater
13317,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Grey Sweatshirts
19043,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats
37986,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Classic Polo Men Striped Blue T-Shirt
41906,Women,Personal Care,Fragrance,Fragrance Gift Set,Pink,Spring,2017.0,Casual,Playboy Women Play It Sexy Fragrance Gift Set
57863,Women,Personal Care,Skin Care,Sunscreen,Green,Spring,2017.0,Casual,Biotique Bio Sandalwood Face & Body Sun Cream
50874,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,Prafful Purple & Green Printed Sari
19615,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top
14936,Men,Apparel,Bottomwear,Shorts,Khaki,Fall,2011.0,Casual,Status Quo Men Solid Khaki Shorts
57897,Women,Accessories,Scarves,Scarves,White,Summer,2012.0,Casual,Femella Women Black & Grey Scarf
12807,Women,Apparel,Topwear,Jackets,Pink,Fall,2011.0,Sports,Nike Women Hood Pink Jackets
38334,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mr. Men Little Miss Girls White Printed Top
41798,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Remanika Women Printed Pink Dress
38562,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Varsity Black Shorts
59555,Women,Accessories,Jewellery,Bangle,Silver,Summer,2015.0,Casual,Lucera Silver Bangle
55398,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Lash Fantasy Blackest Black Mascara And Primer
27919,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Light Brown Trousers
22457,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2011.0,Casual,Myntra Women Cream Leggings
30192,Unisex,Accessories,Bags,Backpacks,Black,Fall,2012.0,Casual,Nike Unisex Hayward Black Backpack
27317,Women,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017.0,Casual,ADIDAS Women Fresh Escape Perfume
13122,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men Brown Sandals
14307,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,ADIDAS Men Printed White Sweatshirts
16034,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Stripes White Shirt
19840,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Brown Shirt
46744,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Women Black Capris
13546,Women,Footwear,Shoes,Flats,Gold,Spring,2013.0,Casual,Carlton London Women Gold Toned Flats
52176,Women,Accessories,Jewellery,Ring,Black,Fall,2012.0,Casual,Lencia Sterling Silver Ring
53296,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans
51707,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Van Heusen Men Grey Sunglasses
7497,Women,Apparel,Bottomwear,Shorts,Purple,Summer,2011.0,Sports,"Nike Women's EM Tempo 3.5"" Purple Short"
18966,Men,Apparel,Topwear,Sweaters,Green,Summer,2011.0,Casual,United Colors of Benetton Men Printed Green Sweater
30730,Girls,Apparel,Bottomwear,Salwar,Purple,Summer,2012.0,Ethnic,Fabindia Girls Printed Purple Salwar
40447,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes
53050,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Printed Blue Sari
37515,Boys,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Blue Leggings
10105,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Women Analogue Leather Steel Watches
21226,Men,Apparel,Topwear,Tshirts,Brown,Summer,2013.0,Casual,Basics Men Brown Polo T-shirt
29877,Men,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1020-205
47206,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Shoes
17576,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown & White Checked Shirt
9955,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue Polo Tshirts
7832,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Proline Men Yellow Printed T-shirt
5759,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Party Top
27910,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Women Black Trousers
49153,Women,Personal Care,Makeup,Highlighter and Blush,Brown,Spring,2017.0,,Deborah Terracotta HiTech Blusher # 52
50842,Women,Apparel,Topwear,Dupatta,Lavender,Summer,2012.0,Ethnic,Fabindia Women Lavender Dupatta
38792,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Che Guevara Men Green T-shirt
11816,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Playboy Men Casual White Casual Shoes
55168,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Silver Cloud Nail Polish 29
2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men's Foamy Striped Track Pants
38766,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Shorts
13789,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Proline Grey Striped Sweater
30739,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Reversible Blue Sleeveless Jacket
39486,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Wildcraft Unisex Black Printed Backpack
59563,Men,Accessories,Jewellery,Pendant,Steel,Summer,2013.0,Casual,Revv Men Steel Pendant
9160,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Locomotive Men Cal Grey Jeans
37178,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Top
28190,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses
15687,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers
16002,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Turtle Solid Men Grey Sweaters
46772,Men,Personal Care,Fragrance,Perfume and Body Mist,Maroon,Spring,2017.0,Casual,Euroluxe Men High Class Perfume
18198,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Casual,Highlander Men Solid Blue Trouser
25220,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Lino Perros Women Leatherette Purple Handbag
44217,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,iPanema Women White Flip Flops
58648,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink & Yellow Kurta
46124,Women,Accessories,Jewellery,Necklace and Chains,Pink,Winter,2015.0,Casual,Adrika Pink & Green Necklace
24796,Women,Apparel,Apparel Set,Kurta Sets,Red,Summer,2011.0,Ethnic,Vishudh Women Red & Yellow Churidar Kurta with Dupatta
11471,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Brown Tops
56184,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,ColorBar Neutral Triple Act Compact 001
7031,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men's What Up Cracker White T-shirt
29841,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt
2785,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ediots Men's Zindagi Jhand Hai Black T-shirt
44687,Women,Apparel,Dress,Dresses,Peach,Summer,2012.0,Casual,Wills Lifestyle Women Peach A-Line Dress
24550,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Top
56170,Women,Personal Care,Makeup,Kajal and Eyeliner,Mauve,Spring,2017.0,Casual,Colorbar Color Intense Mauve Mermaid Liquid Eyeliner 009
38933,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Leggings
15673,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans
37523,Boys,Apparel,Topwear,Rompers,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Snapsuit Romper
24908,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Yellow Printed T-shirt
46786,Women,Personal Care,Fragrance,Perfume and Body Mist,Cream,Spring,2017.0,Casual,Saint James Women Femme Perfume
30706,Women,Accessories,Bags,Clutches,Magenta,Summer,2012.0,Casual,Fabindia Women Magenta & Golden Potli
51503,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans
29277,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Women Salena Blue Shirt
56148,Women,Personal Care,Makeup,Eyeshadow,Pink,Spring,2017.0,Casual,Colorbar Enchanting Trio Innocently Pink Eye Shadow 001
10339,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Women Black Polo T-shirt
59564,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Steel Cufflinks
58684,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,ALayna Women Printed Beige Kurta
54049,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Jeggings
34990,Women,Apparel,Saree,Sarees,Grey,Summer,2012.0,Ethnic,Fabindia H& Printed Grey Cotton Mull Sari
28735,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,W Women Printed Brown Kurta
13548,Women,Footwear,Shoes,Heels,Green,Spring,2013.0,Casual,Carlton London Women Casual Green Flats
16806,Girls,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,ANT Kids Girls Solid White Short
57638,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Lotus Herbals Colour Dew Cranberry Star Nail Enamel 922
19240,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Puma Men Dazzle Blue Shorts
39223,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Femella Women Beige Animal Chiffon Smocked Top
58214,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Brown Printed Patiala
19624,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Top
48086,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,French Connection Navy Blue Dress
59769,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set
15674,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans
37524,Boys,Apparel,Topwear,Rompers,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue Snapsuit Romper
58489,Women,Apparel,Dress,Dresses,Beige,Summer,2012.0,Casual,Tonga Women Beige Dress
55396,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Grow Luscious Blackest Black Mascara & Lash Enhancer 5354-01
12451,Unisex,Accessories,Shoe Accessories,Shoe Accessories,White,Fall,2011.0,,Timberland Unisex White Shoe Accessories
10762,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Winter,2012.0,Casual,Disney Unisex Kids Basic Yellow Flip Flops
57899,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Femella Women Black Leggings
38934,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings
16495,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey TShirt
23540,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Classic Polo Men Black Sweatshirt
31085,Women,Accessories,Stoles,Stoles,Brown,Summer,2012.0,Ethnic,Fabindia Women Brown Ekko Silk Stole
21217,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Quiksilver Men White Echo Script Flip Flops
41134,Women,Apparel,Bottomwear,Jeggings,Grey,Summer,2012.0,Casual,Allen Solly Woman Grey Jeggings
56183,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Triple Act Sand Compact 002
39812,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Peter England Men Black Formal Trousers
22466,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2011.0,Casual,Myntra Women Cream Patiala Salwar
27928,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers For Her Beige Trouser
42583,Boys,Apparel,Topwear,Waistcoat,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Boys Navy Blue Waistcoat
57263,Women,Accessories,Bags,Handbags,Cream,Spring,2013.0,Casual,Murcia Blue & Cream Handbag
14104,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Flying Machine Women Printed Black Tshirts
34167,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Gini and Jony Girls White Dress
13745,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Belmonte Men Solid Blue Shirts
33342,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Casual,Homme Men Black Formal Shoes
57607,Women,Personal Care,Skin Care,Toner,Green,Spring,2017.0,,Lotus Herbals Basiltone Toner
44210,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops
16005,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Turtle Stripes Men Grey Sweaters
27742,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Sling bag
26690,Men,Footwear,Sandal,Sports Sandals,Black,Spring,2014.0,Casual,Puma Men Black Aripon Ind Sports Sandals
47607,Women,Footwear,Shoes,Flats,Purple,Winter,2014.0,Casual,Portia Women Purple & Black Sandals
25889,Women,Apparel,Bottomwear,Leggings,Cream,Summer,2012.0,Casual,Femella Women Cream Leggings
15620,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Sports,Nike Men AS Thermal Grey Jackets
37570,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink Spaghetti Top
45362,Women,Footwear,Shoes,Heels,Olive,Summer,2016.0,Casual,Cobblerz Women Olive Green Sandals
12253,Men,Apparel,Topwear,Shirts,Pink,Winter,2011.0,Formal,Genesis Pink Striped Formal Shirt
51908,Women,Accessories,Bags,Laptop Bag,Brown,Summer,2016.0,Casual,Nyk Women Brown Floss Laptop Bag
12061,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas
24503,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Kurta
36200,Boys,Apparel,Topwear,Jackets,Red,Summer,2012.0,Casual,Gini Jony Boys Printed Red Jacket
41352,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Classics Jeans
2722,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Denim Mickey Surf Kidswear
49769,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Alma Women White Tunic
55336,Women,Personal Care,Hair,Hair Colour,Black,Spring,2017.0,Casual,Revlon Colorsilk 1N Black Hair Colour
46721,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Rasasi Men Hope Perfume
45396,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & White Sandals
57653,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,,Lotus Herbals Colour Dew Strawberry Idea Nail Polish 95
55938,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Colorbar Desire Nail Lacquer 22
56920,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Sandals
19684,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Printed Blue Top
18756,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Arrow Woman Kiro Blue Shirt
4846,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Sher Singh Women White Polo T-shirt
34930,Women,Apparel,Topwear,Dupatta,Navy Blue,Summer,2012.0,Ethnic,Fabindia Navy Blue Dupatta
11845,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Playboy Men Brown Flip Flops
25842,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Printed Multi Coloured Kurta
48684,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings
2977,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Women's Punk Graphic White T-shirt
52548,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Men Blue Jeans
19442,Men,Accessories,Gloves,Gloves,Black,Summer,2012.0,Casual,Quiksilver Men Black Octo Gloves
19670,Women,Apparel,Topwear,Tshirts,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive T-shirt
49100,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Deborah Amber 24 Ore Perfect Foundation 5
31826,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Men White Dial Watch
11041,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Purple Check Shirt
33311,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jack & Jones Men White & Navy Blue T-shirt
22051,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta
46342,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans
22607,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue Shorts
50227,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Stoln Women Black Belt
38993,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
11617,Women,Apparel,Topwear,Kurtis,Green,Summer,2011.0,Ethnic,W Women Solid Green Kurtis
14157,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks
33775,Women,Accessories,Headwear,Caps,Pink,Summer,2011.0,Casual,Puma Women Conrad Reversible Pink Beanie Cap
57230,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Murcia Women Purple Handbag
41355,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Millard Jeans
12066,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,W Women Printed Black Kurtas
24504,Men,Apparel,Topwear,Belts,Brown,Fall,2015.0,Formal,Pacific Gold Men Brown Leather Belt
